"ID","DOT_WEB_ID","CASE_NUMBER","CRASH_YEAR","COUNTY","MUNICIPALITY","CRASH_DATE","CRASH_DAY_OF_WEEK","CRASH_MONTH","CRASH_TIME","POLICE_DEPT_CODE","POLICE_DEPARTMENT","POLICE_STATION","TOTAL_KILLED","TOTAL_INCAPACITATED","TOTAL_INJURED","PEDESTRIANS_KILLED","PEDESTRIANS_INJURED","SEVERITY","INTERSECTION","ALCOHOL_INVOLVED","HAZMAT_INVOLVED","CRASH_TYPE","TOTAL_VEHICLES_INVOLVED","CRASH_LOCATION","LOCATION_DIRECTION","ROUTE","ROUTE_SUFFIX","SRI","MILEPOST","ROAD_SYSTEM","ROAD_CHARACTER","ROAD_SURFACE_TYPE","SURFACE_CONDITION","LIGHT_CONDITION","ENVIRONMENTAL_CONDITION","ROAD_DIVIDED_BY","TEMP_TRAFFIC_CONTROL_ZONE","DISTANCE_TO_CROSS_STREET","UNIT_OF_MEASUREMENT","DIRECTION_FROM_CROSS_STREET","CROSS_STREET_NAME","IS_RAMP","RAMP_TO_FROM_ROUTE_NAME","RAMP_TO_FROM_ROUTE_DIRECTION","POSTED_SPEED","POSTED_SPEED_CROSS_STREET","LATITUDE","LONGITUDE","CELL_PHONE_IN_USE","OTHER_PROPERTY_DAMAGE","REPORTING_BADGE_NO","X","Y","CRASH_NARRATIVE","MPO","TOTAL_PEDESTRIANS_INVOLVED","EPDO","DLN","LatitudeGeocoded","LongitudeGeocoded"
4028983,"2012110312-27631","12-27631",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-07-13","Friday","July","18:32:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"HOLLYWOOD DR","NULL",NA,"","",NA,"Municipal","Curve and Level","Blacktop","Dry","Daylight","Clear","None","None",200,"Foot","South","PARKER PLACE","NULL","","NULL",25,25,0,0,"No","","438",NA,NA,NA,"DVRPC",1,"Pain",12143452,40.2303412,-74.7274913
4029049,"2012110312-29132","12-29132",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-07-24","Tuesday","July","11:33:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"YARDVILLE-HAMILTON SQ RD","South",NA,"","11031990",0.13,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",58,"Foot","North","LOCUST AVE","NULL","","NULL",35,25,0,0,"No","","302",444056.797996,491131.080476,NA,"DVRPC",1,"Moderate Injury",12146460,40.1815538,-74.6720511
4029151,"2012110312-31107","12-31107",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-08-07","Tuesday","August","11:06:00",1,"HAMILTON TWP PD (MERCER)","",1,0,0,1,0,"Fatal","Not At Intersection","No","No","Pedestrian",1,"342 REDWOOD AVE","NULL",NA,"","",NA,"Private Property","Straight and Level","Concrete","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","418",NA,NA,NA,"DVRPC",1,"Fatal Injury",12168296,40.196078,-74.708804
4029169,"2012110312-3135","12-3135",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-01-22","Sunday","January","12:16:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Backing",2,"PARKING LOT 2001 ROUTE 33","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Wet","Daylight","Overcast","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","402",NA,NA,NA,"DVRPC",1,"PDO",12016493,40.2203814,-74.7537764
4029203,"2012110312-31725","12-31725",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-08-11","Saturday","August","18:09:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"381 WARD AVE","NULL",NA,"","",NA,"Private Property","Curve and Level","Blacktop","Dry","Daylight","Overcast","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","407",NA,NA,NA,"DVRPC",1,"Moderate Injury",12166823,40.225625,-74.722209
4029213,"2012110312-3195","12-3195",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-01-22","Sunday","January","21:40:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NJ 33","East",33,"","00000033",5.84,"State Highway","Straight and Level","Blacktop","Wet","Dark (Street Lights Off)","Clear","Painted Median","None",100,"Foot","West","BURTIS AVE / CREST AVE","NULL","","NULL",4,25,0,0,"No","","440",448754.356962,507092.208656,NA,"DVRPC",1,"Moderate Injury",12016481,40.225533,-74.655147
4029330,"2012110312-34214","12-34214",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-08-29","Wednesday","August","14:40:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"LIDA ST","South",NA,"","11031453",0.038,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",10,"Foot","South","CHAMBERS ST.","NULL","","NULL",25,25,0,0,"No","","418",428091.128219,497436.547493,NA,"DVRPC",1,"Pain",12178380,40.198972,-74.7291503
4029444,"2012110312-36300","12-36300",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-09-12","Wednesday","September","18:06:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NEBRASKA AVE","East",NA,"","11031260",0.532,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",200,"Foot","West","EAST STATE STREET EXT.","NULL","","NULL",25,45,0,0,"No","","418",434942.133991,513885.07207,NA,"DVRPC",1,"Moderate Injury",12183116,40.24451,-74.704561
4029460,"2012110312-36611","12-36611",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-09-14","Friday","September","16:33:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","At Intersection","No","No","Pedestrian",1,"NJ 33","NULL",33,"","00000033",5.5,"State Highway","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","YARDVILLE-HAMILTON SQUARE RD","NULL","","NULL",35,35,0,0,"No","","381",447065.43,507699.495,NA,"DVRPC",1,"PDO",12235984,40.2271984,-74.6615382
4029526,"2012110312-37928","12-37928",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-09-23","Sunday","September","11:51:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"60 WHITEHORSE AVE (PARKING LOT)","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","467",NA,NA,NA,"DVRPC",2,"Pain",12194115,40.2318382,-74.6631881
4029597,"2012110312-39021","12-39021",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-09-30","Sunday","September","20:30:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","At Intersection","Yes","No","Pedalcyclist",1,"US 206","East",206,"","00000206",39.55,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",NA,"At","NULL","CHURCH HILL AVE","NULL","","NULL",40,25,0,0,"No","NONE","442",431837.943107,495196.802217,NA,"DVRPC",1,"Pain",12200022,40.1928322,-74.7160174
4029646,"2012110312-40008","12-40008",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-10-07","Sunday","October","18:47:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"NJ 33","East",33,"","00000033",1.96,"State Highway","Straight and Level","Blacktop","Wet","Dusk","Rain","None","None",NA,"At","NULL","JOAN TERR","NULL","","NULL",35,25,0,0,"No","","442",429146.561419,508607.781913,NA,"DVRPC",1,"Pain",12206433,40.2295088,-74.725638
4029678,"2012110312-40609","12-40609",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-10-12","Friday","October","06:48:00",1,"HAMILTON TWP PD (MERCER)","578",0,1,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"S CLINTON AVE","East",NA,"","11031969",0.35,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",NA,"At","NULL","WOODSIDE AVE.","NULL","","NULL",35,25,0,0,"No","","407",433479.35,494959.66,NA,"DVRPC",1,"Incapacitating Injury",12232798,40.1921236,-74.7099463
4029873,"2012110312-44841","12-44841",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-11-08","Thursday","November","17:36:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NJ 33","NULL",33,"","00000033",1.63,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",65,"Foot","West","CONNECTICUT AVE","NULL","","NULL",25,25,0,0,"No","","381",427659.568598,507698.134635,NA,"DVRPC",1,"Moderate Injury",12235979,40.2270858,-74.7307755
4029895,"2012110312-45202","12-45202",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-11-11","Sunday","November","11:40:00",1,"HAMILTON TWP PD (MERCER)","HAMILTON",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"1277 RT 33","NULL",NA,"","",NA,"Private Property","Curve and Level","Blacktop","Dry","Daylight","Clear","None","Unknown",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","NONE","209",NA,NA,NA,"DVRPC",1,"Pain",12236009,40.2260113,-74.6626703
4029907,"2012110312-45408","12-45408",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-11-12","Monday","November","21:26:00",1,"HAMILTON TWP PD (MERCER)","",0,0,2,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"US 206","NULL",206,"","00000206",NA,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","Curbed Median","None",NA,"At","NULL","W. PARK AVE","NULL","","NULL",35,25,0,0,"No","","381",NA,NA,NA,"DVRPC",1,"Pain",12240951,40.1962326,-74.7243969
4029928,"2012110312-45684","12-45684",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-11-14","Wednesday","November","22:52:00",1,"HAMILTON TWP PD (MERCER)","TRAFFIC BUREAU",0,0,1,0,1,"Injury","Not At Intersection","Yes","No","Pedestrian",1,"US 206","South",206,"","00000206",NA,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","Curbed Median","None",50,"Foot","South","SEWELL ST","NULL","","NULL",35,25,0,0,"No","","",NA,NA,NA,"DVRPC",1,"Pain",12240968,40.1992904,-74.7315056
4029961,"2012110312-46509","12-46509",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-11-21","Wednesday","November","12:02:00",1,"HAMILTON TWP PD (MERCER)","",0,0,2,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"S CLINTON AVE","East",NA,"","11031969",1.19,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",150,"Foot","East","E. PARK AVE.","NULL","","NULL",35,25,0,0,"No","2720 SOUTH CLINTON AVE. FENCE DAMAGED (HAMILTON HIGH WEST)","398",429578.484651,497060.675716,NA,"DVRPC",1,"Pain",12240955,40.197641,-74.7234
4029975,"2012110312-46602","12-46602",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-11-22","Thursday","November","01:46:00",1,"HAMILTON TWP PD (MERCER)","",0,1,2,0,1,"Injury","Not At Intersection","Yes","No","Pedestrian",1,"NJ 156","North",156,"","00000156",0.17,"State Highway","Straight and Grade","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",750,"Foot","South","MARTINS LN","NULL","","NULL",40,25,0,0,"No","","418",442960.969238,489125.29693,NA,"DVRPC",1,"Incapacitating Injury",12240914,40.1772223,-74.6734915
4030081,"2012110312-48490","12-48490",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-12-07","Friday","December","07:43:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"E PARK AVE","NULL",NA,"","11031983",0.351,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",100,"Foot","West","S. CLINTON AVE","NULL","","NULL",25,25,0,0,"No","","352",429680.945295,496927.712689,NA,"DVRPC",1,"Pain",12256519,40.197641,-74.7234
4030268,"2012110312-5132","12-5132",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-02-06","Monday","February","07:37:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"EAST PARK AVENUE","South",NA,"","11031983",0.313,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",300,"Foot","South","SOUTH CLINTON AVENUE","NULL","","NULL",25,25,0,0,"No","","330",429586.390018,496749.780019,NA,"DVRPC",1,"Moderate Injury",12040368,40.197641,-74.7234
4030302,"2012110312-51717","12-51717",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-12-31","Monday","December","11:50:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Pedestrian",1,"3100 QUAKERBRIDGE RD","West",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",25,NA,0,0,"No","","457",NA,NA,NA,"DVRPC",1,"PDO",12503031,40.248227,-74.6890136
4030499,"2012110312-9246","12-9246",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-03-07","Wednesday","March","17:05:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Pedestrian",1,"1099 WHITEHORSE AVE","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","907",NA,NA,NA,"DVRPC",1,"PDO",12044611,40.2070359,-74.6947126
4030506,"2012110312-9397","12-9397",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-03-08","Thursday","March","18:19:00",1,"HAMILTON TWP PD (MERCER)","",0,0,0,0,0,"Property Damage","Not At Intersection","No","No","Pedestrian",1,"NJ 33","East",33,"","00000033",1.5,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street LIghts On/ spot)","Clear","None","None",200,"Foot","West","MASSACHUSETTS AVE","NULL","","NULL",35,25,0,0,"No","","407",427064.65,507333.89,NA,"DVRPC",1,"PDO",12044608,40.2263274,-74.7323849
4030555,"201211031220531","1220531",2012,"MERCER","Hamilton Twp (Mercer Co)","2012-05-25","Friday","May","18:33:00",1,"HAMILTON TWP PD (MERCER)","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"116 MOFFATT AVE","West",NA,"","",NA,"Private Property","Straight and Level","Dirt","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",NA,NA,0,0,"No","","395",NA,NA,NA,"DVRPC",1,"Pain",12115842,40.218432,-74.728622
4031286,"20121105HB2012-000160","HB2012-000160",2012,"MERCER","Hopewell Borough","2012-01-15","Sunday","January","11:47:00",1,"HOPEWELL TWP PD","52",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"MODEL AV","East",NA,"","11051018",0.43,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","N GREENWOOD AVE","NULL","","NULL",25,25,0,0,"No","NONE","032",418820.889896,567370.419945,NA,"DVRPC",1,"Pain",12007711,40.3907876,-74.7631927
4031303,"20121105HB2012-003963","HB2012-003963",2012,"MERCER","Hopewell Borough","2012-12-19","Wednesday","December","11:33:00",1,"HOPEWELL TWP PD","HOPEWELL BOROU?",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"ROUTE 518","NULL",518,"","00000518",10.3,"County","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","N GREENWOOD AVE / S GREENWOOD AVE","NULL","","NULL",30,25,0,0,"No","","39",419160.42,566782.67,NA,"DVRPC",1,"Pain",12262554,40.3891699,-74.7619616
4031381,"20121106HT2012-000695","HT2012-000695",2012,"MERCER","Hopewell Twp (Mercer Co)","2012-01-09","Monday","January","03:17:00",1,"HOPEWELL TWP PD","ZONE 51 SOUTH",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"NJ 31","North",31,"","00000031",5.65,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",50,"Foot","North","DIVERTY RD","NULL","","NULL",45,25,0,0,"No","","022",412882.589152,534971.948229,NA,"DVRPC",1,"Pain",12003484,40.3019121,-74.7841295
4031468,"20121106HT2012-005851","HT2012-005851",2012,"MERCER","Hopewell Twp (Mercer Co)","2012-03-05","Monday","March","19:06:00",1,"HOPEWELL TWP PD","51 SOUTH",0,1,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"DENOW RD","East",NA,"","",NA,"Municipal","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","None","None",1056,"Foot","East","PENNINGTON RD","NULL","","NULL",45,45,0,0,"No","","046",NA,NA,NA,"DVRPC",1,"Incapacitating Injury",12043141,40.299247,-74.7836831
4031587,"20121106HT2012-013683","HT2012-013683",2012,"MERCER","Hopewell Twp (Mercer Co)","2012-05-29","Tuesday","May","16:59:00",1,"HOPEWELL TWP PD","52 ZONE",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"VAN DYKE RD","South",NA,"","11061029",2.181,"Municipal","Straight at Hillcrest","Blacktop","Dry","Daylight","Clear","None","None",100,"Foot","North","COVENTRY LANE","NULL","","NULL",25,25,0,0,"No","","046",413763.375222,565005.531793,NA,"DVRPC",1,"Moderate Injury",12097747,40.3839782,-74.781127
4031966,"20121106HT2012-029850","HT2012-029850",2012,"MERCER","Hopewell Twp (Mercer Co)","2012-12-18","Tuesday","December","09:34:00",1,"HOPEWELL TWP PD","52 ZONE",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"ROUTE 569","North",569,"","00000569",NA,"County","Straight and Level","Blacktop","Wet","Daylight","Clear","None","Incident Zone",NA,"At","NULL","CHERRY VALLEY RD","NULL","","NULL",40,40,0,0,"No","","29",NA,NA,NA,"DVRPC",1,"Moderate Injury",12262560,40.3693264,-74.7389838
4032168,"2012110712-1755-AC","12-1755-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-01-12","Thursday","January","17:29:00",1,"LAWRENCE TWP PD","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"US 206","North",206,"","00000206",NA,"State Highway","Straight and Level","Blacktop","Wet","Dark (Street Lights On/ continuous)","Clear","None","None",10,"Foot","South","LAWRENCE AVE","NULL","","NULL",40,25,0,0,"No","","193",NA,NA,NA,"DVRPC",1,"Moderate Injury",12002273,40.2660043,-74.7404559
4032261,"2012110712-21217-AC","12-21217-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-05-30","Wednesday","May","21:19:00",1,"LAWRENCE TWP PD","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"MULBERRY ST","NULL",NA,"","11071118",0.188,"Municipal","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",10,"Foot","West","BRUNSWICK AVE","NULL","","NULL",25,25,0,0,"No","","209",423417.239895,513165.474465,NA,"DVRPC",1,"Moderate Injury",12104822,40.241988,-74.746113
4032337,"2012110712-24710-AC","12-24710-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-06-27","Wednesday","June","17:28:00",1,"LAWRENCE TWP PD","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"2721 BRUNSWICK PIKE","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"NULL","NULL","","NULL","","NULL",5,NA,0,0,"No","","190",NA,NA,NA,"DVRPC",1,"Pain",12126110,40.2651741,-74.7192793
4032415,"2012110712-28132-AC","12-28132-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-07-25","Wednesday","July","23:14:00",1,"LAWRENCE TWP PD","",0,1,1,0,1,"Injury","At Intersection","Yes","No","Pedestrian",1,"US 1 BUSINESS","NULL",1,"B","00000001B",0.74,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","Curbed Median","None",NA,"At","NULL","PUTNAM AVE","NULL","","NULL",40,25,0,0,"No","","177",425431.765552,515309.20543,NA,"DVRPC",1,"Incapacitating Injury",12152602,40.2485434,-74.7381795
4032518,"2012110712-31538-AC","12-31538-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-08-23","Thursday","August","23:43:00",1,"LAWRENCE TWP PD","",1,0,1,1,0,"Fatal","At Intersection","Yes","No","Pedestrian",1,"US 1","NULL",1,"","00000001",5.98,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","Barrier Median","NULL",NA,"At","NULL","ROUTE 546 / BAKERS BASIN RD","NULL","","NULL",55,35,0,0,"No","","177",434760.78448,525340.280469,NA,"DVRPC",1,"Fatal Injury",12179303,40.2751297,-74.7061924
4032526,"2012110712-3178-AC","12-3178-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-01-22","Sunday","January","13:23:00",1,"LAWRENCE TWP PD","",0,0,1,0,1,"Injury","At Intersection","No","No","Pedestrian",1,"BERGEN ST","NULL",NA,"","11071297",0.68,"Municipal","Curve and Level","Blacktop","Other","Daylight","Clear","None","None",NA,"At","NULL","DIX LN","NULL","","NULL",25,25,0,0,"No","","156",426949.14,535438.9,NA,"DVRPC",1,"Pain",12011259,40.3064094,-74.7312001
4032560,"2012110712-33232-AC","12-33232-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-09-08","Saturday","September","11:22:00",1,"LAWRENCE TWP PD","",0,0,0,0,0,"Property Damage","At Intersection","No","No","Same Direction - Rear End",2,"ROUTE 583","NULL",583,"","00000583",NA,"Municipal","Straight and Level","Blacktop","Dry","Daylight","Clear","None","None",NA,"At","NULL","TEXAS AVE","NULL","","NULL",25,25,0,0,"No","TREE/LAWN-ROBERTA M WYCKOFF-2401 PRINCETON PIKE LAWRENCE TWP NJ 08648","163",NA,NA,NA,"DVRPC",1,"PDO",12180465,40.2613331,-74.732946
4032629,"2012110712-35976-AC","12-35976-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-10-01","Monday","October","22:32:00",1,"LAWRENCE TWP PD","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"2083 LAWRENCE RD","NULL",NA,"","",10.1,"Private Property","Straight and Level","Blacktop","Dry","Dark (No Street Lights)","Clear","NULL","NULL",500,"Foot","West","SOUTH DR","NULL","","NULL",NA,15,0,0,"No","","113",NA,NA,NA,"DVRPC",1,"Moderate Injury",12209584,40.2809335,-74.7391534
4032768,"2012110712-41268-AC","12-41268-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-11-16","Friday","November","17:47:00",1,"LAWRENCE TWP PD","",1,0,0,1,0,"Fatal","Not At Intersection","No","No","Pedestrian",1,"US 206","North",206,"","00000206",46.98,"State Highway","Straight and Level","Blacktop","Dry","Dark (Street Lights On/ continuous)","Clear","None","None",3,"Foot","South","OAKLYN TER","NULL","","NULL",35,25,0,0,"No","","183",426164.269124,523944.86391,NA,"DVRPC",1,"Fatal Injury",12249337,40.2716864,-74.736285
4032807,"2012110712-42690-AC","12-42690-AC",2012,"MERCER","Lawrence Twp (Mercer Co)","2012-12-02","Sunday","December","14:08:00",1,"LAWRENCE TWP PD","",0,0,1,0,1,"Injury","Not At Intersection","No","No","Pedestrian",1,"3320 BRUNSWICK PIKE","NULL",NA,"","",NA,"Private Property","Straight and Level","Blacktop","Dry","Daylight","Clear","NULL","None",NA,"NULL","NULL","","NULL","","NULL",15,NA,0,0,"No","","208",NA,NA,NA,"DVRPC",1,"Pain",12252852,40.2907041,-74.6813304
